SohasDesignation,Asteroid,AutoDetected,Confirmed,ConfirmedAt,ConfirmedBy,Comment
OG16297,2017 YA14,,1,2018-01-15 22:29:56,MB, 
OG16296,,,1,2018-01-15 22:14:29,MB, 
OG16293,,,1,2017-12-22 09:37:31,MB, 
OG16292,,,1,2017-12-22 09:36:56,MB, 
OG16291,,,1,2017-12-22 09:34:15,MB, 
OG16290,,,1,2017-12-22 09:18:46,MB, 
OG16289,,,1,2017-12-22 08:40:42,MB, 
OG16288,,,1,2017-12-22 08:33:29,MB, 
OG16287,,,1,2017-12-22 08:33:13,MB, 
OG16286,,,1,2017-12-22 08:33:01,MB, 
OG16285,,,1,2017-12-22 08:07:33,MB, 
OG16284,,,1,2017-12-22 07:58:02,MB, 
OG16283,,,1,2017-12-22 07:55:17,MB, 
OG16282,,,1,2017-12-22 07:54:36,MB, 
OG16281,,,1,2017-12-22 07:46:37,MB, 
OG16280,,,1,2017-12-22 07:31:28,MB, 
OG16279,,,1,2017-12-22 07:24:40,MB, 
OG16278,,,1,2017-12-22 07:21:30,MB, 
OG16275,,,1,2017-12-22 00:11:23,MB, 
OG16274,,,1,2017-12-22 00:10:20,MB, 
OG16273,,,1,2017-12-21 23:58:10,MB, 
OG16272,,,1,2017-12-21 23:57:05,MB, 
OG16271,,,1,2017-12-21 23:52:10,MB, 
OG16270,,,1,2017-12-21 23:10:01,MB, 
OG16269,,,1,2017-12-21 23:07:06,MB, 
OG16268,,,1,2017-12-21 22:54:43,MB, 
OG16267,,,1,2017-12-21 22:28:01,MB, 
OG16259,,,1,2017-12-21 18:05:14,MB, 
OG16258,,,1,2017-12-21 18:04:43,MB, 
OG16257,,,1,2017-12-21 18:04:12,MB, 
OG16256,,,1,2017-12-21 17:59:32,MB, 
OG16203,,1,1,2017-12-19 10:02:24,MB,M263202
OG16201,,1,1,2017-12-19 10:01:48,MB,M263188
OG16193,,,1,2017-12-19 13:38:27,MB, 
OG16192,,,1,2017-12-19 13:36:59,MB, 
OG16191,2018 AG14,,1,2017-12-19 13:30:53,MB, 
OG16190,,,1,2017-12-19 13:30:30,MB, 
OG16189,,,1,2017-12-19 13:30:11,MB, 
OG16188,,,1,2017-12-19 13:29:27,MB, 
OG16187,,,1,2017-12-19 13:18:36,MB, 
OG16186,,,1,2017-12-19 13:12:29,MB, 
OG16183,,,1,2017-12-19 09:23:41,MB, 
OG16182,,,1,2017-12-19 09:13:35,MB, 
OG16181,,,1,2017-12-19 09:12:12,MB, 
OG16180,,,1,2017-12-19 09:04:55,MB, 
OG16179,,,1,2017-12-19 09:04:41,MB, 
OG16178,,,1,2017-12-19 09:03:01,MB, 
OG16177,,,1,2017-12-19 09:02:29,MB, 
OG16176,2005 UA432,,1,2017-12-19 08:58:53,MB, 
OG16175,,,1,2017-12-19 08:49:51,MB, 
OG16174,,,1,2017-12-19 08:48:44,MB, 
OG16173,2018 AU13,,1,2017-12-19 08:48:10,MB, 
OG16172,,,1,2017-12-19 08:46:07,MB, 
OG16170,,,1,2017-12-18 23:42:38,MB, 
OG16169,,,1,2017-12-18 23:35:35,MB, 
OG16168,2018 CE,,1,2017-12-18 23:34:36,MB, 
OG16167,,,1,2017-12-18 23:33:45,MB, 
OG16165,2017 XW59,,1,2017-12-18 23:27:06,MB, 
OG16107,2017 XB10,,1,2017-12-09 19:34:23,MB, 
OG16106,,,1,2017-12-09 19:34:01,MB, 
OG16105,2017 XO52,,1,2017-12-09 19:33:07,MB, 
OG16104,2003 UJ5,,1,2017-12-09 19:32:34,MB, 
OG16103,,,1,2017-12-09 19:30:06,MB, 
OG16102,2017 XA13,,1,2017-12-09 19:29:12,MB, 
OG16101,2017 XB8,,1,2017-12-09 19:28:52,MB, 
OG16100,,,1,2017-12-09 19:27:09,MB, 
OG16099,2017 XT14,,1,2017-12-09 19:26:54,MB, 
OG16098,,,1,2017-12-09 19:24:57,MB, 
OG16097,,,1,2017-12-09 19:23:37,MB, 
OG16096,,,1,2017-12-09 19:22:02,MB, 
OG16095,2017 XM9,,1,2017-12-09 19:20:40,MB, 
OG16094,2015 BZ428,,1,2017-12-09 19:19:48,MB, 
OG16093,2017 XR14,,1,2017-12-09 19:16:07,MB, 
OG16092,,,1,2017-12-09 19:15:30,MB, 
OG16091,2017 XH9,,1,2017-12-09 19:12:47,MB, 
OG16090,,,1,2017-12-09 19:08:31,MB, 
OG16089,,,1,2017-12-09 19:08:05,MB, 
OG16088,,,1,2017-12-09 19:06:59,MB, 
OG16087,2013 RL82,,1,2017-12-09 19:05:48,MB, 
OG16086,2017 XR19,,1,2017-12-09 19:03:29,MB, 
OG16085,,,1,2017-12-09 19:01:51,MB, 
OG16084,2017 XE16,,1,2017-12-09 19:01:28,MB, 
OG16076,2017 XY24,,1,2017-11-28 20:29:56,MB, 
OG16075,,,1,2017-11-28 20:28:27,MB, 
OG16074,2017 XP26,,1,2017-11-28 20:27:56,MB, 
OG16073,2017 XC54,,1,2017-11-28 20:27:23,MB, 
OG16072,2017 XF53,,1,2017-11-28 20:25:36,MB, 
OG16071,,,1,2017-11-28 20:09:41,MB, 
OG16070,,,1,2017-11-28 20:09:25,MB, 
OG16069,2017 XN26,,1,2017-11-28 20:08:31,MB, 
OG16068,2017 XL37,,1,2017-11-28 19:55:23,MB, 
OG16067,,,1,2017-11-28 19:36:27,MB, 
OG16066,,,1,2017-11-28 19:32:32,MB, 
OG16065,,,1,2017-11-28 19:30:50,MB, 
OG16064,,,1,2017-11-28 19:30:37,MB, 
OG16063,,,1,2017-11-28 19:29:03,MB, 
OG16062,2017 WP4,,1,2017-11-28 19:28:39,MB, 
OG15741,,,1,2017-10-22 00:15:44,MB, 
OG15740,,,1,2017-10-22 00:13:54,MB, 
OG15739,2017 VD8,,1,2017-10-22 00:08:26,MB, 
OG15738,,,1,2017-10-21 23:58:44,MB, 
OG15737,,,1,2017-10-21 23:58:08,MB, 
OG15568,,,1,2017-09-22 12:06:01,MB, 
OG15567,,,1,2017-09-22 11:44:52,MB, 
OG15566,,,1,2017-09-22 11:44:16,MB, 
OG15565,,,1,2017-09-22 11:42:05,MB, 
OG15564,2017 SA107,,1,2017-09-22 11:41:35,MB, 
OG15563,,,1,2017-09-22 11:36:38,MB, 
OG15562,2017 ST103,,1,2017-09-22 11:32:27,MB, 
OG15561,,,1,2017-09-22 11:31:18,MB, 
OG15560,,,1,2017-09-22 11:29:39,MB, 
OG15559,,,1,2017-09-22 11:28:29,MB, 
OG15558,,,1,2017-09-22 11:28:01,MB, 
OG15557,2008 SR267,,1,2017-09-22 11:22:02,MB, 
OG15556,,,1,2017-09-22 11:20:24,MB, 
OG15555,,,1,2017-09-22 11:18:05,MB, 
OG15554,,,1,2017-09-22 11:12:56,MB, 
OG15553,,,1,2017-09-22 11:03:08,MB, 
OG15552,2017 RW86,,1,2017-09-22 10:59:15,MB, 
OG15551,,,1,2017-09-22 10:58:28,MB, 
OG15550,,,1,2017-09-22 10:56:33,MB, 
OG15549,2017 SA132,,1,2017-09-22 10:55:50,MB, 
OG15548,,,1,2017-09-22 10:51:09,MB, 
OG15547,,,1,2017-09-22 10:41:02,MB, 
OG15546,2017 RB101,,1,2017-09-22 10:40:53,MB, 
OG15545,,,1,2017-09-22 10:40:10,MB, 
OG15544,,,1,2017-09-22 10:29:36,MB, 
OG15543,2017 RB88,,1,2017-09-22 10:28:53,MB, 
OG15542,,,1,2017-09-21 23:58:43,MB, 
OG15541,,,1,2017-09-21 23:57:50,MB, 
OG15540,2017 SZ131,,1,2017-09-21 23:54:25,MB, 
OG15539,,,1,2017-09-21 23:52:08,MB, 
OG15538,2008 TK132,,1,2017-09-21 23:51:50,MB, 
OG15536,,1,1,2017-09-21 10:32:33,MB,M258341
OG15532,2017 SF129,1,1,2017-09-21 10:34:28,MB,M258367
OG15530,2017 TE13,1,1,2017-09-21 10:33:23,MB,M258351
OG15512,,1,1,2017-09-21 10:21:32,MB,M258189
OG15509,2017 TU7,1,1,2017-09-21 10:19:06,MB,M258158
OG15503,,1,1,2017-09-21 10:17:44,MB,recovery 2016 FD51? / M258141
OG15500,2015 CZ65,1,1,2017-09-21 10:17:06,MB,M258134
OG15495,,1,1,2017-09-21 10:13:36,MB,M258092
OG15493,,1,1,2017-09-21 10:12:26,MB,M258081
OG15487,2017 RT87,1,1,2017-09-21 10:10:46,MB,M258060
OG15481,,1,1,2017-09-21 10:07:46,MB,M258023
OG15479,,1,1,2017-09-21 10:07:30,MB,M258019
OG15476,,1,1,2017-09-21 10:07:03,MB,M258009
OG15471,2017 RA94,1,1,2017-09-21 10:05:49,MB,M257982
OG15453,2017 RM87,1,1,2017-09-21 10:04:23,MB,M257952
OG15442,2017 SP131,,1,2017-09-21 01:30:18,MB, 
OG15441,2015 FE406,,1,2017-09-21 01:23:55,MB, 
OG15440,,,1,2017-09-21 01:21:40,MB, 
OG15439,2013 NJ31,,1,2017-09-21 01:05:49,MB, 
OG15438,2017 SY14,,1,2017-09-21 01:05:33,MB, 
OG15437,,,1,2017-09-21 00:57:23,MB, 
OG15436,2017 SD107,,1,2017-09-21 00:53:19,MB, 
OG15435,2017 RJ96,,1,2017-09-21 00:53:01,MB, 
OG15434,,,1,2017-09-21 00:52:37,MB, 
OG15433,2017 SL102,,1,2017-09-21 00:50:45,MB, 
OG15432,,,1,2017-09-21 00:50:23,MB, 
OG15431,,,1,2017-09-21 00:49:53,MB, 
OG15430,2017 SH102,,1,2017-09-21 00:47:06,MB, 
OG15429,,,1,2017-09-21 00:46:01,MB, 
OG15428,,,1,2017-09-21 00:44:18,MB, 
OG15427,,,1,2017-09-21 00:43:46,MB, 
OG15426,,,1,2017-09-21 00:42:28,MB, 
OG15425,,,1,2017-09-21 00:40:46,MB, 
OG15424,,,1,2017-09-21 00:35:45,MB, 
OG15423,,,1,2017-09-21 00:30:02,MB, 
OG15422,,,1,2017-09-21 00:29:48,MB, 
OG15421,,,1,2017-09-21 00:26:24,MB, 
OG15396,2017 RP88,,1,2017-09-20 19:20:10,MB, 
OG15394,,,1,2017-09-20 18:47:46,MB, 
OG15393,2017 RH95,,1,2017-09-20 18:46:54,MB, 
OG15391,2012 TM121,,1,2017-09-20 18:44:04,MB, 
OG15390,,,1,2017-09-20 18:43:28,MB, 
OG15389,,,1,2017-09-20 18:41:51,MB, 
OG15388,2016 EA250,,1,2017-09-20 18:37:33,MB, 
OG15387,2017 SB130,,1,2017-09-20 18:35:10,MB, 
OG15386,,,1,2017-09-20 18:34:32,MB, 
OG15385,2017 RD94,,1,2017-09-20 18:34:00,MB, 
OG15384,2017 RB87,,1,2017-09-20 18:33:34,MB, 
OG15383,2017 RC87,,1,2017-09-20 18:33:19,MB, 
OG15382,2013 PE80,,1,2017-09-20 18:31:42,MB, 
OG15381,,,1,2017-09-20 18:30:13,MB, 
OG15380,2017 SJ130,,1,2017-09-20 18:26:24,MB, 
OG15379,,,1,2017-09-20 18:24:58,MB, 
OG15378,,,1,2017-09-20 18:24:45,MB, 
OG15377,2012 UD181,,1,2017-09-20 18:21:30,MB, 
OG15376,2017 SR112,,1,2017-09-20 18:20:29,MB, 
OG15375,,,1,2017-09-20 18:19:36,MB, 
OG15374,2006 RA45,,1,2017-09-20 18:15:57,MB, 
OG15373,2017 RN88,,1,2017-09-20 18:14:28,MB, 
OG15372,,,1,2017-09-20 18:09:57,MB, 
OG15371,,,1,2017-09-20 18:09:27,MB, 
OG15370,2017 RT88,,1,2017-09-20 18:09:04,MB, 
OG15369,,,1,2017-09-20 18:08:33,MB, 
OG15368,2013 TQ168,,1,2017-09-20 17:56:54,MB, 
OG15367,,,1,2017-09-20 17:55:58,MB, 
OG15366,,,1,2017-09-20 17:55:33,MB, 
OG15365,2017 RG88,,1,2017-09-20 17:52:03,MB, 
OG15364,2017 RJ88,,1,2017-09-20 17:51:43,MB, 
OG15363,,,1,2017-09-20 17:51:23,MB, 
OG15362,2017 RL88,,1,2017-09-20 17:51:03,MB, 
OG15361,2017 SS130,,1,2017-09-20 17:50:42,MB, 
OG15360,,,1,2017-09-20 17:50:28,MB, 
OG15359,2017 UT32,,1,2017-09-20 17:50:13,MB, 
OG15358,2017 SO130,,1,2017-09-20 17:46:54,MB, 
OG15357,,,1,2017-09-20 17:45:24,MB, 
OG15356,,,1,2017-09-20 17:40:01,MB, 
OG15355,2017 SP130,,1,2017-09-20 17:38:01,MB, 
OG15354,,,1,2017-09-20 17:36:35,MB, 
OG15353,,,1,2017-09-20 17:33:04,MB, 
OG15352,,,1,2017-09-20 17:32:13,MB, 
OG15351,,,1,2017-09-20 17:26:26,MB, 
OG15350,2017 SU102,,1,2017-09-20 17:24:25,MB, 
OG15349,2012 VJ87,,1,2017-09-20 17:24:09,MB, 
OG15347,,,1,2017-09-20 17:22:27,MB, 
OG15346,,,1,2017-09-20 17:19:12,MB, 
OG15345,,,1,2017-09-20 16:12:38,MB, 
OG15344,2017 RW87,,1,2017-09-20 15:59:49,MB, 
OG15343,2017 RZ87,,1,2017-09-20 15:58:59,MB, 
OG15342,2017 RL17,,1,2017-09-20 15:55:23,MB, 
OG15317,2017 ST102,,1,2017-09-20 00:15:36,MB, 
OG15316,,,1,2017-09-20 00:13:59,MB, 
OG15309,,1,1,2017-09-19 10:50:01,MB,M257731
OG15307,,1,1,2017-09-19 10:49:06,MB,M257709
OG15304,2017 RS93,1,1,2017-09-19 10:48:55,MB,M257705
OG15290,2017 SE43,1,1,2017-09-19 10:42:28,MB,M257552
OG15286,,1,1,2017-09-19 10:45:51,MB,M257627
OG15280,,1,1,2017-09-19 10:41:01,MB,M257528
OG15277,2017 RK17,1,1,2017-09-19 10:35:59,MB,M257459
OG15276,2017 SS102,1,1,2017-09-19 10:35:42,MB,M257454
OG15273,2017 SJ102,1,1,2017-09-19 10:32:37,MB,M257422
OG15269,,1,1,2017-09-19 10:31:41,MB,M257406
OG15267,,1,1,2017-09-19 10:30:13,MB,M257383
OG15264,2014 US227,1,1,2017-09-19 10:29:19,MB,M257370
OG15261,2017 ST37,1,1,2017-09-19 10:31:13,MB,M257395
OG15259,,1,1,2017-09-19 10:27:16,MB,M257349
OG15257,2017 RK88,1,1,2017-09-19 10:26:44,MB,M257338
OG15250,,1,1,2017-09-19 10:23:22,MB,M257284
OG15242,2017 RS88,1,1,2017-09-19 10:22:07,MB,M257250
OG15239,,1,1,2017-09-19 10:20:40,MB,M257207
OG15235,2017 RD102,1,1,2017-09-19 10:15:52,MB,M257159
OG15229,2008 UC79,1,1,2017-09-19 10:12:44,MB,M257130
OG15228,,1,1,2017-09-19 10:12:33,MB,M257126
OG15227,,1,1,2017-09-19 10:11:45,MB,M257112
OG15226,2010 VP161,1,1,2017-09-19 10:13:26,MB,M257143
OG15224,2008 TK132,1,1,2017-09-19 10:12:52,MB,M257132
OG15223,2017 SA131,,1,2017-09-19 20:10:17,MB, 
OG15219,,1,1,2017-09-19 10:11:30,MB,M257108
OG15218,,,1,2017-09-19 20:03:37,MB, 
OG15209,,1,1,2017-09-19 10:44:22,MB,OSIRIS-REx approaching for its Earth-flyby! / M257597
OG15202,,,1,2017-09-18 13:17:21,MB, 
OG15201,,,1,2017-09-18 13:11:43,MB, 
OG15200,,,1,2017-09-18 13:01:55,MB, 
OG15199,,,1,2017-09-18 13:01:20,MB, 
OG15198,2017 SM63,,1,2017-09-18 13:00:06,MB, 
OG15197,2016 EK237,,1,2017-09-18 12:55:33,MB, 
OG15196,,,1,2017-09-18 12:51:07,MB, 
OG15195,,,1,2017-09-18 12:48:50,MB, 
OG15194,2016 KV6,,1,2017-09-18 12:44:15,MB, 
OG15193,,,1,2017-09-18 12:43:44,MB, 
OG15192,,,1,2017-09-18 12:41:59,MB, 
OG15191,,,1,2017-09-18 12:41:06,MB, 
OG15190,,,1,2017-09-18 12:40:57,MB, 
OG15189,,,1,2017-09-18 12:38:41,MB, 
OG15187,2017 RX87,,1,2017-09-18 12:33:35,MB, 
OG15186,2012 TC326,,1,2017-09-18 12:32:07,MB, 
OG15185,2017 SD129,,1,2017-09-18 12:30:06,MB, 
OG15184,2017 RS82,,1,2017-09-18 12:29:55,MB, 
OG15172,2013 TS56,,1,2017-09-18 08:17:52,MB, 
OG15171,2010 UD17,,1,2017-09-18 08:16:45,MB, 
OG15170,2017 RW98,,1,2017-09-18 08:16:24,MB, 
OG15169,2017 SE63,,1,2017-09-18 08:15:54,MB, 
OG15168,,,1,2017-09-18 08:13:22,MB, 
OG15166,2011 AC59,,1,2017-09-18 08:09:56,MB, 
OG15164,2017 SL27,,1,2017-09-18 08:07:48,MB, 
OG15163,,,1,2017-09-18 08:07:35,MB, 
OG15162,,,1,2017-09-18 08:07:22,MB, 
OG15161,,,1,2017-09-18 08:07:03,MB, 
OG15159,2017 RF99,,1,2017-09-18 08:04:40,MB, 
OG15156,2017 SR62,,1,2017-09-18 07:49:01,MB, 
OG15155,,,1,2017-09-18 07:48:33,MB, 
OG15153,2017 SZ128,,1,2017-09-18 07:46:42,MB, 
OG15152,2017 RG97,,1,2017-09-18 07:44:41,MB, 
OG15151,,,1,2017-09-18 07:42:21,MB, 
OG15150,2017 RW80,,1,2017-09-18 07:35:50,MB, 
OG15149,2017 RL80,,1,2017-09-18 07:35:40,MB, 
OG15148,2017 RR98,,1,2017-09-18 07:32:27,MB, 
OG15147,2017 SS62,,1,2017-09-18 07:32:10,MB, 
OG15146,,,1,2017-09-18 07:31:57,MB, 
OG15145,2017 SU62,,1,2017-09-18 07:29:39,MB, 
OG15144,,,1,2017-09-18 07:29:00,MB, 
OG15143,2017 RO102,,1,2017-09-18 07:28:11,MB, 
OG15142,,,1,2017-09-18 07:26:26,MB, 
OG15141,,,1,2017-09-18 07:26:14,MB, 
OG15140,2007 XO10,,1,2017-09-18 07:24:41,MB, 
OG15139,2017 RK99,,1,2017-09-18 07:24:00,MB, 
OG15138,2017 SW62,,1,2017-09-18 07:23:29,MB, 
OG15137,,,1,2017-09-18 07:19:31,MB, 
OG15134,2017 RX80,,1,2017-09-18 00:42:02,MB, 
OG15133,,,1,2017-09-18 00:32:42,MB, 
OG15132,,,1,2017-09-18 00:32:14,MB, 
OG15126,2017 RN98,,1,2017-09-17 21:13:52,MB, 
OG15125,2017 RD98,,1,2017-09-17 21:13:24,MB, 
OG15124,,,1,2017-09-17 21:11:23,MB, 
OG15123,,,1,2017-09-17 21:11:07,MB, 
OG15122,2017 RC83,,1,2017-09-17 21:08:31,MB, 
OG15024,,,1,2017-08-21 19:24:18,MB, 
OG15023,,,1,2017-08-21 19:12:26,MB, 
OG15022,,,1,2017-08-21 19:07:22,MB, 
OG15021,,,1,2017-08-21 18:40:53,MB, 
OG15020,,,1,2017-08-21 18:35:51,MB, 
OG15019,2017 QG24,,1,2017-08-21 18:02:39,MB, 
OG15018,2017 QF24,,1,2017-08-21 17:32:39,MB, 
OG15017,,,1,2017-08-21 17:04:27,MB, 
OG15016,2017 QE24,,1,2017-08-21 17:04:11,MB, 
OG15015,2017 QD24,,1,2017-08-21 17:01:35,MB, 
OG15014,,,1,2017-08-21 17:00:21,MB, 
OG15013,2010 RY189,,1,2017-08-21 16:59:37,MB, 
OG15012,2010 UN10,,1,2017-08-21 16:53:24,MB, 
OG15011,2017 QY3,,1,2017-08-21 16:48:58,MB, 
OG15010,,,1,2017-08-21 16:47:21,MB, 
OG15009,2017 RL23,,1,2017-08-21 16:45:35,MB, 
OG15008,,,1,2017-08-21 16:42:24,MB, 
OG15007,,,1,2017-08-21 16:39:21,MB, 
OG15006,2017 RT22,,1,2017-08-21 16:36:55,MB, 
OG15005,2017 PT10,,1,2017-08-21 16:36:33,MB, 
OG15004,2013 RE105,,1,2017-08-21 16:35:39,MB, 
OG15002,2017 QH24,,1,2017-08-21 00:16:49,MB, 
OG15001,2017 QC24,,1,2017-08-21 00:14:02,MB, 
OG15000,,,1,2017-08-21 00:13:47,MB, 
OG14999,,,1,2017-08-21 00:09:59,MB, 
OG14998,,,1,2017-08-21 00:04:45,MB, 
OG14997,,,1,2017-08-20 22:06:12,MB, 
OG14996,,,1,2017-08-20 22:06:00,MB, 
OG14995,,,1,2017-08-20 22:05:36,MB, 
OG14993,,1,1,2017-08-20 15:26:26,MB,M256475
OG14983,2013 TU168,1,1,2017-08-20 15:19:14,MB,M256359
OG14978,2013 NL33,1,1,2017-08-20 15:16:29,MB,M256301
OG14971,,1,1,2017-08-20 15:13:44,MB,M256252
OG14965,2017 RR23,1,1,2017-08-20 15:11:13,MB,M256205
OG14962,,,1,2017-08-20 07:21:25,MB, 
OG14961,,,1,2017-08-20 07:18:13,MB, 
OG14960,2016 EV133,,1,2017-08-20 07:17:46,MB, 
OG14959,2012 TJ211,,1,2017-08-20 07:17:33,MB, 
OG14958,,,1,2017-08-20 07:11:58,MB, 
OG14957,,,1,2017-08-20 07:11:27,MB, 
OG14956,,,1,2017-08-20 07:11:13,MB, 
OG14955,,,1,2017-08-20 07:09:58,MB, 
OG14954,,,1,2017-08-20 07:09:39,MB, 
OG14953,,,1,2017-08-20 07:08:57,MB, 
OG14952,,,1,2017-08-20 07:06:40,MB, 
OG14951,,,1,2017-08-20 07:04:02,MB, 
OG14950,2015 BH534,,1,2017-08-20 06:57:41,MB, 
OG14949,,,1,2017-08-20 06:57:25,MB, 
OG14948,,,1,2017-08-20 06:56:41,MB, 
OG14947,,,1,2017-08-20 06:55:56,MB, 
OG14946,,,1,2017-08-20 06:51:38,MB, 
OG14945,,,1,2017-08-20 06:48:08,MB, 
OG14944,,,1,2017-08-20 06:47:54,MB, 
OG14943,2013 OV11,,1,2017-08-20 06:47:23,MB, 
OG14942,,,1,2017-08-20 06:44:49,MB, 
OG14941,2016 CL295,,1,2017-08-20 06:43:08,MB, 
OG14940,,,1,2017-08-20 06:42:55,MB, 
OG14939,,,1,2017-08-20 06:42:42,MB, 
OG14938,,,1,2017-08-20 06:42:31,MB, 
OG14937,,,1,2017-08-20 06:38:20,MB, 
OG14936,,,1,2017-08-20 06:34:57,MB, 
OG14935,,,1,2017-08-20 06:32:49,MB, 
OG14934,,,1,2017-08-20 06:32:12,MB, 
OG14933,2013 VB27,,1,2017-08-20 06:28:34,MB, 
OG14932,,,1,2017-08-20 06:26:36,MB, 
OG14931,,,1,2017-08-20 06:25:30,MB, 
OG14930,2017 QU52,,1,2017-08-20 06:23:44,MB, 
OG14929,,,1,2017-08-20 06:23:34,MB, 
OG14928,,,1,2017-08-20 06:13:27,MB, 
OG14927,,,1,2017-08-20 06:11:48,MB, 
OG14926,2017 QE52,,1,2017-08-20 06:10:40,MB, 
OG14925,,,1,2017-08-20 06:07:51,MB, 
OG14924,,,1,2017-08-20 06:07:42,MB, 
OG14923,2017 RW28,,1,2017-08-20 06:04:09,MB, 
OG14922,,,1,2017-08-20 06:03:44,MB, 
OG14918,,,1,2017-08-19 21:58:44,MB, 
OG14917,,,1,2017-08-19 21:58:11,MB, 
OG14907,,1,1,2017-08-19 11:37:52,MB,M256090
OG14904,2017 QC16,1,1,2017-08-19 11:37:16,MB,M256076
OG14898,,1,1,2017-08-19 11:36:52,MB,M256069
OG14886,,1,1,2017-08-19 11:30:09,MB,M255940
OG14884,2017 QW56,1,1,2017-08-19 11:30:01,MB,M255933
OG14882,2017 QL52,1,1,2017-08-19 11:28:32,MB,M255887
OG14867,,1,1,2017-08-19 11:23:24,MB,M255758
OG14861,,1,1,2017-08-19 11:17:25,MB,M255639
OG14852,,1,1,2017-08-19 11:13:08,MB,M255526
OG14844,,1,1,2017-08-19 11:07:44,MB,M255417
OG14842,,1,1,2017-08-19 11:25:56,MB,M255817
OG14841,2017 QX54,,1,2017-08-18 18:40:35,MB, 
OG14840,,,1,2017-08-18 18:37:13,MB, 
OG14839,2013 UY9,,1,2017-08-18 18:35:21,MB, 
OG14838,,,1,2017-08-18 18:34:53,MB, 
OG14837,2017 PQ21,,1,2017-08-18 18:34:22,MB, 
OG14836,,,1,2017-08-18 18:33:27,MB, 
OG14835,,,1,2017-08-18 18:26:05,MB, 
OG14834,2017 QS54,,1,2017-08-18 18:24:59,MB, 
OG14833,,,1,2017-08-18 18:24:29,MB, 
OG14832,,,1,2017-08-18 18:22:51,MB, 
OG14831,,,1,2017-08-18 17:52:03,MB, 
OG14830,,,1,2017-08-18 17:51:24,MB, 
OG14829,,,1,2017-08-18 17:51:01,MB, 
OG14828,,,1,2017-08-18 17:50:49,MB, 
OG14827,2017 QN54,,1,2017-08-18 17:49:10,MB, 
OG14826,2017 QZ54,,1,2017-08-18 17:46:40,MB, 
OG14825,2017 QX52,,1,2017-08-18 17:43:25,MB, 
OG14824,,,1,2017-08-18 17:36:41,MB, 
OG14823,,,1,2017-08-18 17:35:34,MB, 
OG14822,,,1,2017-08-18 17:34:07,MB, 
OG14821,2011 KC48,,1,2017-08-18 17:31:44,MB, 
OG14820,2017 RB31,,1,2017-08-18 17:29:30,MB, 
OG14819,,,1,2017-08-18 17:21:26,MB, 
OG14818,,,1,2017-08-18 17:20:58,MB, 
OG14817,,,1,2017-08-18 17:20:36,MB, 
OG14816,,,1,2017-08-18 17:20:25,MB, 
OG14815,2017 QJ54,,1,2017-08-18 17:14:24,MB, 
OG14814,,,1,2017-08-18 17:11:24,MB, 
OG14813,,,1,2017-08-18 17:10:01,MB, 
OG14812,,,1,2017-08-18 17:09:33,MB, 
OG14811,,,1,2017-08-18 17:08:53,MB, 
OG14810,,,1,2017-08-18 17:04:26,MB, 
OG14809,,,1,2017-08-18 17:02:21,MB, 
OG14807,,,1,2017-08-18 16:57:29,MB, 
OG14806,,,1,2017-08-18 16:33:07,MB, 
OG14715,,,1,2017-07-26 07:46:19,MB, 
OG14714,,,1,2017-07-26 07:45:01,MB, 
OG14713,,,1,2017-07-26 07:41:39,MB, 
OG14712,,,1,2017-07-26 07:40:27,MB, 
OG14711,,,1,2017-07-26 07:29:59,MB, 
OG14710,,,1,2017-07-26 07:27:07,MB, 
OG14709,,,1,2017-07-26 07:25:52,MB, 
OG14708,,,1,2017-07-26 07:23:37,MB, 
OG14705,,,1,2017-07-25 20:59:46,MB, 
OG14704,,,1,2017-07-25 20:59:04,MB, 
OG14703,,,1,2017-07-25 20:53:09,MB, 
OG14702,,,1,2017-07-25 20:45:50,MB, 
OG14701,,,1,2017-07-25 20:39:09,MB, 
OG14700,,,1,2017-07-25 20:33:49,MB, 
OG14699,2017 OB9,,1,2017-07-25 20:33:24,MB, 
OG14698,2017 OL10,,1,2017-07-25 20:32:31,MB, 
OG14697,,,1,2017-07-25 20:31:22,MB, 
OG14696,2017 OK10,,1,2017-07-25 20:30:48,MB, 
OG14695,,,1,2017-07-25 20:16:17,MB, 
OG14694,,,1,2017-07-25 20:12:42,MB, 
OG14693,,,1,2017-07-25 20:12:25,MB, 
OG14692,,,1,2017-07-25 20:12:10,MB, 
OG14691,,,1,2017-07-25 20:11:21,MB, 
OG14690,,,1,2017-07-25 20:07:29,MB, 
OG14689,,,1,2017-07-25 20:07:18,MB, 
OG14688,,,1,2017-07-25 20:02:24,MB, 
OG14687,2007 TR458,,1,2017-07-25 20:02:11,MB, 
OG14686,2017 QQ33,,1,2017-07-25 19:57:11,MB, 
OG14685,,,1,2017-07-25 19:56:47,MB, 
OG14684,2017 OX10,,1,2017-07-25 19:44:51,MB, 
OG14683,2017 OW10,,1,2017-07-25 19:43:58,MB, 
OG14682,2017 OV10,,1,2017-07-25 19:43:40,MB, 
OG14681,2017 OT10,,1,2017-07-25 19:42:19,MB, 
OG14680,,,1,2017-07-25 19:41:57,MB, 
OG14679,,,1,2017-07-25 19:41:06,MB, 
OG14678,2017 OY10,,1,2017-07-25 19:22:13,MB, 
OG14677,2017 OT8,,1,2017-07-25 19:21:26,MB, 
OG14676,,,1,2017-07-25 19:19:42,MB, 
